id,document,label
16186566,최고였어요.즐겁고  감동까지 ,1
16186565,극소수의 열정이 세상을 바꾸는 것은 확실하다. ,1
16186564,감동. 가슴이 먹먹해지는영화 ,1
16186562,멋진영화였어요.역시봉준호 ,1
16186563,타짜 번외라 생각하니 갠찮았어요.. ,0
16186561,가슴찡한영화 인생영화입니다 ,1
16186558,보지마세요보지마세요 ,0
16186559,보지마세요보지마세요 ,0
16186557,"우주판 지옥의 묵시록, 여러가지로 모자라지만.... ",1
16186556,"기대가 너무 컸나? 인피니티 10점 줬는데, 이건 많이 아쉽. ㅜㅜ ",1
16186555,알바빡똘충샠들 리뷰랑 평점 조져먹은거보소 ㅋㅋ 거의 아메바수준 ㅋㅋ 개재밌구만 ,1
16186554,재미없음10자10자 ,0
16186553,"세계관과 스토리 몰입감이 엄청나고, 전투 장면의 긴박감이 너무 생생하게 잘 느껴집니다. 연출도 스토리도 너무 좋았습니다. ",1
16186552,세상에 알바들이 이렇게 많다니....여러분 제 얘기 꼭 들어주세요. 혼자이신 분은 이거 볼 돈으로 순대국밥을 한 그릇 더 드시구요.커플이신 분들은 치킨을 드세요.묻지도 말고 따지지도 말고 제 말 믿으셔야 합니다. ,0
16186551,아빠가 보고싶은 싸이코패스의 우주여행기브래드 피트의 연기력만돋보였던그런 영화 ,1
16186550,이문식  진짜 사랑스러운 배우 ,1
16186549,기대를 너무 많이 했나보네요. 욕설과 엉덩이만 기억에 남네요. ,0
16186548,역시 무달 갓경규 ㅋ 레드경규 ㅋ ,1
16186547,호불호 갈릴영화. 메세지는 좋았으나 지루한건 어쩔수없다. ,1
16186545,재미지다 그냥그런듯해요 ,0
16186544,판타지 장르 좋아하시는 분이시라면 꼭 보세요.탄탄한 세계관과 짜임새 있는 이야기 구성이 매력적입니다.한번 보시면 푹 빠져드실 것 같으니 하루 비워놓고 몰아서 보세요. ,1
16186543,평점이 높아서 기대했는데 솔직히 개인적으로는 지루했어요.. 전달하고자 하는 메세지는 알겠지만 20대 남자라 그런지 그래비티나 인터스텔라와 비교하게 되네요 안졸려고 노력했습니다 ,1
16186542,정말 흥미로운 소재인데.. 이게 최선인가요ㅠㅠ ,0
16186541,개꿀잼 허니잼 예쓰잼. 한국 영화는 절대 못 따라갈 퀄리티. 형 믿고 봐라. 형은 국내 영화 저급해서 안 본다. ,1
16186540,"끝까지 속고 속이는 치밀한 스파이물로도 손색 없는 수작, 사샤루스의 런웨이가 되어버린 스크린이 오히려 독이된 캐이스. ",1
16186539,너무 잘 봤습니다. 100점 ,1
16186538,여배우만 이쁘고 영화는 재미없다 ,0
16186537,세상 노잼에 유치하네. 토비맥과이어 소환좀 ㅠㅠ ,0
16186536,킹 시국버프. 영화는 평작 아니면 평작보다 살짝 위 ,1
16186534,댓글이 더 재밌다 우주영화 좋아하는 사람인데도 노잼 그래비티 인터스텔라와 비교안햇으면 ,0
16186533,평점이 좋아 놀랐네요. 좋은 내용이고 재미가 없진 않으나 우주의 큰 스케일을 기대하고 본다면 좀 지루 할수 있습니다. 별다른 일 없이 잔잔히 흘러가는 영화네요 ,1
16186532,"음악영화를 기대하고 가신분들에겐 아쉽겠지만, 주인공의 마지막 고백이,돈과 명예를 좆으며 진실되지 못한 삶을 산 제모습을 돌아보게 돼서, 너무 감동적이고 좋았습니다. ",1
16186530,원숭이나올때빼고잠;;;; ,0
16186529,그에 대해 더 알 수 있게 해 준 영화. ,1
16186528,원숭이가 인상적인 영화 ,0
16186527,어떤 사람이 예상했을까 저 인간히어로가 파괴의 신 타노스를 잡는걸 세상 알다가도 모르는거다. ,1
16186526,별 두번클릭하면 1점 줄 수 있구나 다행이다 ㅎㅎ2점 줄 뻔 ,0
16186524,마음이 따뜻해지는 영화!!! ,1
16186525,재밋어여 후기믿지마세여 ㅋㅋ ,1
16186523,"평점이 높아서 그래도 기대했는데... 드라마를 재밌게 본 1인으로 드라마랑 어느정도는 이어지는데, 분위기가 달라지고... 억지 웃음주려하는 부분이 있어서 생각보단 별로였음 ",0
16186521,"c 급 호러 영화에서나 볼 수 있는, 주조연들의 멍청한 선택과 죽음이 두 시간 넘게 이어진다. 뻔한 서사와 식상한 연출은 덤. ",0
16186520,내생에최악의영화임감독은대체무슨정신으로이딴개 븅 1234신 같은 영화를 만들었지? 연출도 이상하고 스토리도 이상함 정상적인 부분은 찾아볼 수 없음 진짜 보면서 탄식 나더라 친구랑 같이 가서 탈주 안 헸지 혼자 봤으면 중간에 탈주했다 진짜 ㅋㅋ시 12발 ,0
16186519,우리의 인생에서 안 봐도 괜찮은 영화입니다. ,0
16186518,봉준호 감독님 영화 중에 제일 뛰어난 작품이라는 개인적인 생각 ,1
16186517,지렸습니다국군장병화이팅 ,1
16186515,이걸보고 평론가는 믿을게 못된다는걸 뼈저리게 느낌 완전 잼씀 ,1
16186513,기지 폭파되고 나서부터 이 영화는 게임도 아니고 짜릿한 액션물로 진화돼 짜릿했음 ,1
16186512,재미 드으럽게 없네.평소에 뭘보길래 이게 인생영화에 들어간다는 건지. ,0
16186511,아이맥스로 본 돈이 아깝네요 절대보지마세요 ㅠㅠ 캐망 ㅠ ,0
16186510,주인공들의 매력으로만 4점을 얻었는데 그걸로 끝이네 ,0
16186509,연기는 솔직히 별로였던거 같지만 그래서 더 현실같았다. 애드 아스트라는 그저 우주의 내용만 담은게 아니라 한 남자의 일생도 담은 다큐같은 영화이다. 우리나라에도 이런 영화가 나오길 기대해본다. ,1
16186507,다마네기와 누이떼 쿠다사이 ,1
16186506,오랜만에 기발하고 신선한 영화캐릭터들 다 재밌고 엄마아빠의 실감나는 연기까지 최고!! ,1
16186505,"감독이 제일 별로인 영화. 초반 컨셉 색상은 왜 갑자기 반전을 주는거야? 돈은 얼마나 아끼려고 했는지, 액션팀은 왜 이렇게 어설픈 애들 썻어? 돈은 많이 벌고 싶었나봐. 당연한거겠지만 너무 티나게 다른 잘나가는 영화들 장면들 겁나 따라했어!! ",1
16186504,원숭이 나올때가 제일 흥미진진진나머지는 졸음참기 싸움 ,0
16186502,꼭 보세요 꼭 보세요 꼭.. ,1
16186503,그럭저럭 볼만한 팝콘 무비. MJ 캐릭터의 매력을 아직도 나는 모르겠다 피터 파커는 억지로 훈훈한 애 찐따미 입힐려는 느낌이라 설정의 설득력이 없음 나쁘진 않았지만 여전히 맥과이어같은 스파이더맨이 그립다. ,1
16186500,".,.,.,.,.,,.,.., ",0
16186501,엑소시즘의 이종격투기화 ,0
16186499,"피트형님이 액션을 많이 찍어서 그런지 미션을 거져 완료하셨어요, 우주여행! 연출은 매우 훌륭합니다. ",1
16186498,브래드피트의 오래간만의 영화라 바로 달려가 봤는데... 너무 졸림.메세지는 좋으나. 너무 졸림.너무 졸려서 힘들었음.평점 첨 눌러봄 ,0
16186497,잔잔한 우주라는 호수 가운데 돌을 던진듯한 영화 잘봤습니다 ,1
16186496,개유치함 먼치킨에다가 억지 진행이 너무 많음. 전설급 아이템이 널부러져 있질 않나 악당은 뜬금없이 착해지고 화려한 액션뿐인 영화 ,0
16186495,좋았습니다 그냥 봐야합니다 이건 ,1
16186494,이걸 이제야 봤네요. 범인 꼭 잡혔으면!! ,1
16186493,엄청 쓰레기는 아닙니다 하지만 분리수거는 안되는정도 ,0
16186492,예고편이 더 재밌음^^... ,0
16186490,선생김봉두를 기대했지만 살짝 초반에 아쉬움중밤을 넘어가며 신파극이긴 하지만 볼만함 적당히 눈물샘도 자극하고 ,1
16186489,마지막 이정재의 기도가 내 마음 속에도 울린다 ,1
16186488,보러가실분들 현재 평점에 속지마제요.... ,0
16186487,감사합니다..대한독립만세.. ,1
16186486,잼있는데 평왜이래 검은사제들보다 100배낫다 ,1
16186485,스토리는 좀 갸우뚱했지만 공포감은 여전하다 ,1
16186484,핵강추 돈안아까움!ㅎㅎ ,1
16186483,이거...코미디 영화...아니죠? ,0
16186482,영화가 쥑인다. 평점이 생각보다 낮다. 그래서 난 우월감을 느낀다. 찌질이들 못본 감독의 의도를 난 봤다.거기 서 느끼는 짜릿한 희열감. 한마디로 재밌었다. ,1
16186480,우리나라의 미세먼지 겁시나 ,1
16186479,광주 5.18 민주화운동 잊지 않겠습니다. ,1
16186478,졸려죽을뻔했어요 .. 우주영화좋아하는데도요 ,0
16186477,반응이 극과 극이네 ㅎ억지웃음 유발. 유치함. ,0
16186476,저예산과 몰입도면에서 훌륭하다. 범인의 목소리도 한 몫 ,1
16186474,평점이랑 후기 안좋길래 기대안하고봐서 그런진 몰라도 난 재밌게 봄... 박정민 연기 너무 좋았으 ,1
16186473,브리라슨이 나오니 일단1점 준다. ,0
16186472,2.22 홍진호 파이팅 ,0
16186471,' 변신을 본 내가 ㅂㅕㅇ신이다' 라는 후기를 무시하지 말았어야했습니다. ,0
16186470,마동석외의 배우들의억지스럽고 쎈척연기가 오그라들게히는.. ,0
16186469,차라리 베니니가 제페토를 하던지... ,1
16186468,방패삼아 우주 탈출. 중반까지만 너무 뻔한 결말인터스탤라의 10분의 1 ,0
16186467,내장덩어리와 핏물의 향연. 3시간 앉아서 팝콘만 먹고 나오세요 ,0
16186466,대한독립을 위해 목숨을 바친 선조들께 머리숙여 감사한 마음 전합니다. ,1
16186465,쌍떼 쌍떼 역시 안성기 연기는 국어책 ,0
16186464,서사 좋고 미장센 좋습니다. ,1
16186463,인생의 소중함을 느끼게 해주는 영화입니다.인생영화 한 편 찾은 시간 이었습니다 ,1
16186462,한국영화 수준을 우롱한 영화. 올해 최악이 '변신'이었다면 차악은 '나쁜녀석들'이다 ,0
16186461,2004년... 한국영화 진짜 대단했구나. ,1
16186460,처음으로 글남긴다 진짜 재미없다 ,0
16186458,삶에 관심을 갖게 해주는 영화 ,1
16186457,뮤지컬영화이지만 많아도 너~~무 많은 노래가 지겹게 만든다 ,0
16186456,비긴어게인과 어바웃타임을 섞은 영화일 줄 알았는데.. 비벼지다 만듯한 연출에 살짝 아쉽네요 ,1
16186454,기대안하고 봤는데 수작이다. ,1
16186453,심심할때 생각없이 보기엔 괜찮음 ,0
16186452,고급스럽게 인간의 고독함을 뽑아냈다 ,1
16186451,우주소재영화 내가 참 좋아하는데 나의생각을 바꾸게 한 최초의 영화다. ,0
16186450,진짜잘만들었다 스토리며 연출이며 박수쳐주고싶음ㅠㅠ 반전알고 세네번을 다시봐도 쫄깃한 긴장감.. ,1
16186449,영화자체가 재미가 별로읍네요 이정재멋잇고 이범수 연기잘하고 추성훈은 너무 억지로 껴놓은 느낌 ,1
16186448,심연을 우주로 시각화한 영화. 심연속에서 불확실한 진실을 찾는 망령이 될것인가 아니면 자신과 마주하여 돌아올 것인가. ,1
16186447,올해 최악의 영화비틀즈란 소재를 이렇게 망칠수있다니 ,0
16186446,맹구가 하드캐리하는 영화 ,1
16186445,"지한테 불리한건다 가짜뉴스라하는 문가랑 같네  이래서 큰정부,사회주의가 최악으라는거다조국법무부장관이 사회주의지.. ",1
16186444,잘 맹근 똥이다. 만이천원 짜리 수면제. 잠이 안와서 고민인분들 꼭 보러 가세요 ,0
16186443,우주영화가 아니라 철학영화 ,1
16186442,아 진짜 최악이다 개연성 없고 신파에 트라우마 에 그지같은 발음에 역대 예수쟁이 영화들  짜집기 시간가는줄 알고 봤습니다. 물론 vod로 보길 그나마 잘했다는 생각 ,0
16186441,재미지게봤더 그냥그냥 ,1
16186440,초반분위기만 재밌고 그 이후는 아쉬운 영화 ,0
16186439,감독님의 메세지는 훌륭하나 스토리텔링능력 제로 예스터데이와 함께 올해 가장 실망한영화 ,0
16186438,평점은 안좋은데 저는 진짜진짜 재밌게 봤어요!! ,1
16186437,또 봐도 재밌네 평점 9점은 넘어야 정상인데 ,1
16186436,재미있게 봤어요~~~ ,1
16186435,ㅋㅋㅋㅋ 장난치냐 댓글들? 우주 소재를 썼다 뿐이지 우주랑 1도 관련 없다 ㅋㅋㅋㅋ 픽션 + 철학 영화임 ㅋㅋㅋㅋ 와 진짜 나 우주 핵 매니안데 내가 우주 영화를 보면서 지루할 수 있구나 라는 생각이 드는 수준이었음 ,0
16186433,"독립영화 특유의 지루하고 늘어지는 연출 저랑 너무 안맞습니다. 우리들 도 너무 재미없게 봤어요. 저같이 상업영화에 길들여지신분들 참고하세요...내용도 그닥., ",0
16186432,군대는 씨x 무능한 윗대가리 꼰대새기들때문에 망한다 ,1
16186431,비틀즈는 안나오지만 영화보면 비틀즈 뽕 차오릅니다 ,1
16186430,내 인생영화!! 2가 너무 보고ㅅㅣㅍ다ㅜ ,1
16186429,이렇게 인생영화가 생겨버립니다. ,1
16186428,이 영화를 보고 닌자가 되었습니다 ,1
16186427,소리끄고 보면 액션은 재밌음 ,0
16186426,난 이제가지 빵형의 인생영화는  트로이 였다 . 리얼 간지가 막 줄줄 실시간으로 흘러내리는 ㅆ 명작이었지.형 사랑해 다시 돌아와줘서 ,1
16186425,죄송합니다 이해못하겠어요ㅠㅠ ,0
16186424,말이 필요없다 소름돋는 대작 ,1
16186423,총없는 한국판 수어사이드스쿼드. 뻔한 스토리. ,1
16186422,올해 최악. 퇴보한 우주영화. 팝콘과 기름값아깝다. ,0
16186420,완전 꿀잼입니다~^^ ,1
16186419,캐스팅 에러. 보헤미안랩소디류 절대아님 이 영화를 싱어롱하면 돈 낚이는거. 워킹타이틀 제작 크리스커티스 각복 대니 보일 감독이 맞나 싶을 정도로 유치한 시나리오와 연출. 시간 낭비 돈 낭비ㅡㅡ;; ,0
16186418,그냥.. 우주영화는 좋은데 인상깊은 장면은 없네요;; ,1
16186417,하하 빵점이 없네!!! ,0
16186416,"음.... 너무 비현실적이기도 하고 천만 영화까지는 오버인듯 ,,, ",0
16186415,뻔한 스토리 영화고 지루했다 ,0
16186414,47미터1 만큼 반전있고 재밌었습니다...공포스릴러 찌질이라서 보는 내내 손에 땀을 쥔 영화.. ,1
16186413,"우주와도 같은 사람의 내면이 우주와 같이 경이롭고 그 어느 외부보다 내안이, 내 곁이 중요하다. 매우 심리적인 영화, 멋지다. 여운가득. ",1
16186412,걍 딱 킬링타임용 인둣 ! ,1
16186411,진짜 무섭고 재밌게봤는데 평점왜이따구임? ,1
16186410,이 영화를 안 본 사람은 우주를 논할 수 없다 ,1
16186409,케스팅 보닌 후덜덜 하네 연기의 신들을 몽당 모아놨다.재미없는게 더 이상한 영화. ,1
16186408,역대급 최악.. 졸작.. ㅠㅠㅠㅠ ,0
16186406,졸린건 사실이다  이건 부정 못하겠지 마지막30분이 고비 ....정말 허벅지 찌르면서 봤다 ,1
16186405,안봤는데  한국영화넘들  조작한다길래 걍 10점 ,1
16186404,간만에 본 영화중최고였다 진심 ,1
16186403,공포영화보다 자고싶으면보세요~ ,0
16186402,영화감상평 보고안보려다봤는데한국영화들과는 비교가 안되네는 내용 스토리어린아이들이 보기에는 영화가 주는 메서지를좀 이해하기 어려울수도 있지만 인생을 좀 산 어른들은 인생 영화가 될수도있겠네요 ,1
16186401,음악영화 생각하고 보러갔다간 답답할거임 ㅠㅠ렛잇비를 끝까지 못듣고 오는 영화 ,1
16186400,나름 볼만합니다 잔인한 장면이 좀 있네요 ,1
16186399,여배우 대박 너므 매력잇음 ,1
16186398,워낭소리+원숭이=애드 아스트라  원숭이가 감초였다 ,0
16186397,구지 평점 맞추려고 하는 놈들은 뭐임?케케케 2.22 이 소리하고있네 ,0
16186395,마음 따뜻해지는 영화 재밌어요 ,1
16186394,"그래비티,인터스텔라 생각하고 보면 실망이 클것 같음..보다가 졸다가 하면서 본건 이영화가 처음임..브래드피트 얼굴값으로 장사하는 영화임 ㅜ ㅜ ",1
16186393,잔잔한 우주영화 원숭이 나왔을때 개소름 ㄷㄷ ,1
16186392,레베카 이름부르는거 부터 시작해서 그 장면은 모든게 다 그 사람 애드립일꺼 같다..ㅋㅋㅋ 근데... 손발 오그라들 정도로 진부한 개그의 대사가 너무 많다... 액션보다 개드립 대사가 너무 많다... ,1
16186391,피곤해서 잤다 ㅠ어제 잠설쳐서 잤다 ㅠ ,1
16186390,보헤미안보다 재밌다 . 공감//보헤미안보다 재미없다. 비공감// ,1
16186389,개꿀잼 나쁜녀석들보다 1억배나음 ,1
16186388,정말 sf영화 치고 너무 재미없었습니다. 내용도 정말 별 의미도 없고 졸려서 죽는줄 알았네요 ,0
16186387,클레멘타인보다 관객수가 적은 이 영화는 도대체.... ,0
16186386,주위의 모든걸 단절하고 스스로의 거창하고 위대한것에가치를 부여하여 소외되어 침전하는것 보다 사소한 일상과 주위를 돌보며 사랑하는게 우주의 심연보다 더 거대하고 거창할수도 있다.우주의 무대는 장치일뿐 내면을 탐사하는 주인공의 심연같은 우주는 더 깊다 ,1
16186385,야이... 진짜  우주영화중에  제일재미없네 ㅠㅠ ,0
16186384,"너무 가볍고, 가볍고, 또 가볍다  영화를 보고 나서 남는 것이 아무것도 없다. ",0
16186383,행복은 멀리서 찾는게 아니라 가까이서 찾아라~! ,1
16186382,옛정으로 보았습니다 수고하셨어요 ,1
16186381,연출이나 각본보다 촬영기법이나 미쟝센이 압도적으로 훌륭한 영화. 2020년 오스카에서 촬영상은 이미 따놓은 당상 ,1
16186379,조았어요~ 노래를 들으니 감성이 몰랑몰랑 ,1
16186378,인민군과 화해하고 함께가는모습 감동적임. 근데 왜 이런영화는 항상 미군을 민간인들 죽이는 나쁜역할로 나오는거임? 정작 민간인 학살한 인민군들 나오는 영화는 없네 ,0
16186375,정말 웰메이드 영화입니다. 배우들 연기도 좋고 스토리도 참신하고 훌륭합니다. ,1
16186374,내용도 내용이지만 유치하고 분노의 질주 같지도 않아서 아쉬웠음. ,0
16186373,장혁이 랩만 잘하는줄 일았는데 연기도 일품이네 ,1
16186372,정말재밌었어요조정석 배우님 앞으로도 좋은 작품 부탁드려요-!! ,1
16186370,볼만합니다 재밌게봤내요 ,1
16186369,방금 보고왓는데 정말 0점주고싶은 영화였어요;지금까지 평점알바있다는 말 안믿었었는데 진짜있구나를 오늘 실감했어요. 최악중에 최악. 할인받아7천원에 밧는데 오히려  7천원받아도 안볼영화에요. 평점에속지마세요...ㅠㅠ저같은 피해자가 없길바라며 남깁니다. ,0
16186368,"생각해 볼 가치가 있는 메시지를 전달한다는 점은 좋았으나, 영화의 전반적인 내용 자체는 많이 지루했어요. ",0
16186367,여주 존예 존멋 모스크바때 나오던 여자는 그냥 세상여신 ,1
16186366,가볍게 보기 좋은영화! 근데 결말이 좀 더시원하게 끝낫으면 ㅠㅠ ,1
16186365,오랜만에 보물을 찾은 기분이다. ,1
16186363,재밌음아주많이 재밌게 보고 ,1
16186362,진짜 영화 별로임. 참다참다 중간엔 나가고 싶었음. 소재랑 결말 모든게 진부하고 그렇다고 음악 영화도 아닌것이 무게만 잡을려고 함. ,0
16186361,이 감독이 유전 감독했던 사람이었구만.. ,1
16186360,알바 많네 ㅋㅋㅋㅋ 내생에 가장 평온하기만했던 영화 ,0
16186359,이게 극장에서 개봉할 영화 수준인건가? ... ,0
16186358,넘나 재미나는...그런데 왜케 관객이 적은지믿고보는 배우 차승원~ ,1
16186357,내가 예민한건가 정말 이 영화가 평점 9라는걸 믿을 수가 없어.... 할말이 없구먼... ,0
16186355,누적관객수가 적어서 망설이다가 봤는데 근래에 본 영화중에 최고였어요~~코미디에 진한 감동도 있고~~근데 왜 관객수가 많지 않는지 모르겠네요??? ,1
16186354,난 재밌었는데...마지막 장면에서 실소를ㅋ  큭 ,1
16186353,저는 우주영화를 가장한 심리영화 같았어요..! ,1
16186352,우주의 공허함과 그에따른 인간의 심리를 매우 잘 표현한 영화. 단점은 보는사람도 공허해짐 ,1
16186351,우주에서 들여다보는 우주보다 알 수 없는 내 안의 심연 ,1
16186349,그래비티 + 인터스텔라라는 노양심 평점이 맨위에있어서 나처럼 낚이는사람들 많을거같다 그냥 배경만 그래비티와 인터스텔라와 같은 우주일뿐이지 사실상 우주판 워낭소리라고생각하는게 더 공감될듯 제발 그저 빵형나왔다고 인터스텔라 들먹이면서 전문가인척하지말자 ,0
16186348,졸려서 죽는줄 알았어요. ,0
16186347,성장은 이별마저 밑거름이 되어야 가능한 것 ,1
16186346,볼때는 그냥저냥 했는데 이후로 계속 생각나고 여운이 꽤 길다.. ,1
16186345,미래배경의 오이디푸스 컴플렉스 극복기 ,1
16186344,왜케 평점이 극과 극을 달리지..그냥 킬링타임용으로 괜찮았음다만 내용은 좀 뻔한 엑소시즘이야기에다가변신한다는 소재만 섞어서 보여줌결말도 엑소시스트랑 완전 똑같음.. ,0
16186343,생각을 하게 하는 영화~재미 있어요 ,1
16186342,스파이더맨 여친 역은 좀 이쁘고 매력적인 애를 좀 쓰지 피터의 애틋한 감정에 몰입이 전혀 안됨. 그리고 빌런으로서의 제이크 질렌할은 뭔가 좀 썩 어울려 보이지 않는 듯하다. ,1
16186340,새로운 시도는 좋았는데 영화가 길게 느껴지고 보다 처음으로 졸아봤습니다.  뭘 표현 하고 싶은지 알겠지만 아쉽습니다 ,0
16186341,행복해지는 영화입니다. ,1
16186339,지금 다시보니 인권에 관한 영화였네.박해일이 범인이 아닌데도 끝까지 때리고 모욕하고. 정말 얼마나 억울했겠나?권력이나 돈이 있는 사람이었으면 그렇게 함부로 대했겠는가?그는 그저 라디오방송에 사연보내던 조용한 직장인이었다.배우 박해일이 불쌍해보일정도다. ,1
16186337,마지막 까지.   마지막 음..혹시나 하며 마음속으로 그리던걸...실망시키지 않네요. 코믹해요 ㅋ위트가 넘치노 ♡ ,1
16186336,비틀즈 음악들으러 갔음 대실망 ,0
16186335,주고자 하는 메세지는 알겠으나 쓸데없이 느린 연출과 어설픈 현실 고증으로 인해 메세지를 파악하기에는 매우 지루한 영화. ,0
16186334,"보고 싶다, 우리 초롱이들 ",1
16186333,다 좋았는데 스토리가 2% 부족한 느낌이다. ,1
16186332,마동석 김상중 김아중이 돋보인 영화..  영화 스토리는 평타는 침 ,1
16186331,"음, 굳이 안봐도 되는 영화. 영화 중반 넘어가면서 대충 추리도 가능하고, 끝이 되게 허무하다....싸이코패스 같이 행동하는 사람이 누군지만 가려낼 수 있으면 쉽게 알 수 있음. 킬링용으로는 괜찮 ",0
16186330,가족과 재밌게 볼 수 있는 영화 ,1
16186329,모두의 연기가 좋았습니다. ,1
16186328,사건 보다는 인물 혹은 심리 중심의 스릴러라 다소 지루했다. ,1
16186327,'인생영화' 네글자면 충분 ,1
16186326,힘을 내요 미스터 리 너무 재밌고 감동적인 영화 입니다~~ 배우님들 연기하며 스토리 너무 멋진 영화 만들어 주서셔 감사드립니다 ,1
16186325,진짜 보는 내내 눈물참느라 힘들었습니드 감동이 넘쳐흐르는 ,1
16186324,마지막에 영원한이별한거겟죠.... ,1
16186323,그냥 씹명작 입니다 봐도봐도 질리지가않아요 ,1
16186322,참 수준이하 삼류작이네요작품성 1도 없어요비틀즈를 거론했으면 제데로된 음악한곡이라도 들려주던지 ㅠㅠ넘 실망입니다보다가 화나서 두번 나갈뻔했어요네티즌 평 1위는 진짜인지 의심스럽네요강력 비추천  ... ,0
16186321,역시 믿고 보는 마동석...그리고 겁나 이쁜 김아중... ,1
16186320,기억나는건 어린아이의 누렁니뿐... 감독에겐죄송하지만 ㅠㅠ ,0
16186319,와 여자 졸라 이쁘다 진짜 ,1
16186317,"마지막 장면 형은 이루지 못했지만 동생의 행복을 위해 그를 보내주며 진심으로 축하해주지만 뭐랄까 형은 허탈감,후련함 비슷한 감정을 느낀것 같다 ",1
16186316,평점이 왜 낮징?? 8점 이상 충분하다 ,1
16186315,개연성은 밥말아먹었나 ㅋㅋ;; ,0
16186314,명불허전 빵오빠 영화! ,1
16186313,워킹타이틀 다운 영화. 보랩 같은거 기대했다간 실망 ,1
16186312,난 아직도 여름에서 가을로 넘어갈때 불어오는 시원한 가을 바람을 맡을때마다 비긴어게인의 lost star가 생각난다 ,1
16186311,"故박종철을 위하여(이거나 먹어라 빨갱이,일베 녀석들아 ㅗㅗㅗ) ",1
16186310,이정도면 표절 아니냐? 아무리 시리즈라 해도 감독이 다른데 타짜1 대사 시나리오 거의 흡사한데?? 개연성 1도 없고 ㅋㅋㅋ 차라리 만화 타짜3를 좀 가져오지 와 오랜만에 영화 보고 쌍욕 했다류승범은 도대체 왜?? ,0
16186308,평점 조작 에바야.. 너무 무미건조해서 오히려 스토리 예상을 못햇네요 .. 어거지로 우주를 끼워넣은 뻔한 교훈영화 ,0
16186306,이게 영화지. 뒤늦게 본 게 후회가 되네. 영화관에서 직접 봤으면 어땠을까 싶다. 하지만 한 편으로는 노트북으로 본 게 좋은 선택인 듯. 영화 속 모든 화면이 실제 내 노트북 속에 비춰지는 것처럼 생생히 느껴졌다. 오랜만에 정말 볼만한 영화를 본 기분 ,1
16186305,밤에 봤는데 완전만족 둘째가 좀허무.. ,1
16186304,그동안의 스파이더맨 시리즈와 다르게 시원한 재미가 없다. 왜그럴까? 쿠키영상은 이렇게 시원한데 ㅋㅋ ,1
16186303,평점낮아서 기대안하고 봤는데 뭐야;; 알바풀었나 봄 개재밌는데!??? 연기력들 미쳤음 ㅠㅠㅠ 재밌어요!!진짜롴ㅋㅋㅋ ,1
16186302,내가 평점 10점 준 유일한 영화 ,1
16186301,대한독립만세 대한독립만세 대한독립만세 ,1
16186300,고증이나 몰입감은 그래비티 하위호환...스토리텔링이나 표현력은 인터스텔라 하위호환....저 위의 두 작품이 너무 넘사벽인것도 있는데...저 두 영화 생각하고 저거 보면 백프로 엄청 후회함 ,0
16186298,이게 왜 평점 9짜리냐 진짜 조작러들 ,0
16186297,"SF스릴러라서 기대했으나, 배경만 SF임 ",0
16186296,브래드피트 최고의 연기를 본듯.. 눈빛이며 감정.. 절제하는 그 순간순간이 기억이 남는다. 최근에 본 영화중에서 진짜 연출이며 메세지.. 배우 연기도 좋은 제대로 영화다운 영화를 본듯 ,1
16186295,다양한 사람들이 공감하기엔 힘든 영화 ,1
16186294,배우들 너무 좋은데 아역배우 너무 발암.. 너무 연기 못해.. 그래서 안보게 되는 영화중 하나인듯 ,0
16186293,전쟁과는 상관없는 동심을 말하려 한것인지... 귀여운 아이들때문에 그나마 1점 안준다. ,0
16186292,"내용은 백설공주, 더불어 슈렉 짬뽕같다. 스토리로는 수출하기 창피하네. 임팩트있는 주제곡이 아니고 배경음악도 딸림. 캐릭터는 또봇 카봇과 흡사. 다만 인물들의 표정이 생동감있고 재미있다. 초2 남아 초반에 엄청 지루해했지만 중간중간 재미있게는 봤다. ",1
16186291,왜 9점인지 모르겠는 영화 ,1
16186290,울었응ㅜㅜ흐엉흐엉  추천드립니다 ,1
16186289,노잼 인터스텔라랑 완전 다름 ,0
16186287,속고 속이는 첩보전에 화끈한 전투씬.팔 다리 길어서 시원하니 보기 좋다. 식당 전투씩과 그 몹지않은 전투적인 베드씬이 인상적이었음 ,1
16186288,감동. 차승원. 연기굿  대구지하철 참사에대해 다시한번 고인의명복을 빕니다. 눈물이 주루룩 ,1
16186286,오랜만에 다시 봤는데..영화가 무섭기보다 드러움 ,0
16186284,과대포장인듯진심 재미 없던데.. ,0
16186283,정말 최고의 영화. 혼잡한 이 시대를 살아가는 현대인은 반드시 봐야할 영화 ,1
16186282,재밌었음 너무너무 재밌었음 ,1
16186281,왠지 분노의 질주 주제에서 많이 벗어난 이럴거면 왜 찍었니 전작이 진짜 분노의 질주다 ,1
16186280,호불호가 너무 갈리는 건가요..아님 알바님들 평인가요 이건 영화라 할수 없음... 두시간동안 멍때리다 왔네요한국영화는 코믹보고 실컷 웃기나 할걸.. ,0
16186279,스토리 존망...이게 뭔가 싶었다 ,0
16186278,수준낮은 한국영화와는 차원이 다르다...보고 많은 생각을 하게된다 ,1
16186277,기대안한하고 봤는데 기대이상 이었어요 ,1
